,Unnamed: 0.1,Unnamed: 0,S/N,Images,Label,Stress?
2502,2502,2502,2502,Database/basic/Image/aligned/test/test_2503_aligned.jpg,7,0
2503,2503,2503,2503,Database/basic/Image/aligned/test/test_2504_aligned.jpg,7,0
2504,2504,2504,2504,Database/basic/Image/aligned/test/test_2505_aligned.jpg,7,0
2505,2505,2505,2505,Database/basic/Image/aligned/test/test_2506_aligned.jpg,7,0
2506,2506,2506,2506,Database/basic/Image/aligned/test/test_2507_aligned.jpg,7,0
2507,2507,2507,2507,Database/basic/Image/aligned/test/test_2508_aligned.jpg,7,0
2508,2508,2508,2508,Database/basic/Image/aligned/test/test_2509_aligned.jpg,7,0
2509,2509,2509,2509,Database/basic/Image/aligned/test/test_2510_aligned.jpg,7,0
2510,2510,2510,2510,Database/basic/Image/aligned/test/test_2511_aligned.jpg,7,0
2511,2511,2511,2511,Database/basic/Image/aligned/test/test_2512_aligned.jpg,7,0
2512,2512,2512,2512,Database/basic/Image/aligned/test/test_2513_aligned.jpg,7,0
2513,2513,2513,2513,Database/basic/Image/aligned/test/test_2514_aligned.jpg,7,0
2514,2514,2514,2514,Database/basic/Image/aligned/test/test_2515_aligned.jpg,7,0
2515,2515,2515,2515,Database/basic/Image/aligned/test/test_2516_aligned.jpg,7,0
2516,2516,2516,2516,Database/basic/Image/aligned/test/test_2517_aligned.jpg,7,0
2517,2517,2517,2517,Database/basic/Image/aligned/test/test_2518_aligned.jpg,7,0
2518,2518,2518,2518,Database/basic/Image/aligned/test/test_2519_aligned.jpg,7,0
2519,2519,2519,2519,Database/basic/Image/aligned/test/test_2520_aligned.jpg,7,0
2520,2520,2520,2520,Database/basic/Image/aligned/test/test_2521_aligned.jpg,7,0
2521,2521,2521,2521,Database/basic/Image/aligned/test/test_2522_aligned.jpg,7,0
2522,2522,2522,2522,Database/basic/Image/aligned/test/test_2523_aligned.jpg,7,0
2523,2523,2523,2523,Database/basic/Image/aligned/test/test_2524_aligned.jpg,7,0
2524,2524,2524,2524,Database/basic/Image/aligned/test/test_2525_aligned.jpg,7,0
2525,2525,2525,2525,Database/basic/Image/aligned/test/test_2526_aligned.jpg,7,0
2526,2526,2526,2526,Database/basic/Image/aligned/test/test_2527_aligned.jpg,7,0
2527,2527,2527,2527,Database/basic/Image/aligned/test/test_2528_aligned.jpg,7,0
2528,2528,2528,2528,Database/basic/Image/aligned/test/test_2529_aligned.jpg,7,0
2529,2529,2529,2529,Database/basic/Image/aligned/test/test_2530_aligned.jpg,7,0
2530,2530,2530,2530,Database/basic/Image/aligned/test/test_2531_aligned.jpg,7,0
2531,2531,2531,2531,Database/basic/Image/aligned/test/test_2532_aligned.jpg,7,0
2532,2532,2532,2532,Database/basic/Image/aligned/test/test_2533_aligned.jpg,7,0
2533,2533,2533,2533,Database/basic/Image/aligned/test/test_2534_aligned.jpg,7,0
2534,2534,2534,2534,Database/basic/Image/aligned/test/test_2535_aligned.jpg,7,0
2535,2535,2535,2535,Database/basic/Image/aligned/test/test_2536_aligned.jpg,7,0
2536,2536,2536,2536,Database/basic/Image/aligned/test/test_2537_aligned.jpg,7,0
2537,2537,2537,2537,Database/basic/Image/aligned/test/test_2538_aligned.jpg,7,0
2538,2538,2538,2538,Database/basic/Image/aligned/test/test_2539_aligned.jpg,7,0
2539,2539,2539,2539,Database/basic/Image/aligned/test/test_2540_aligned.jpg,7,0
2540,2540,2540,2540,Database/basic/Image/aligned/test/test_2541_aligned.jpg,7,0
2541,2541,2541,2541,Database/basic/Image/aligned/test/test_2542_aligned.jpg,7,0
2542,2542,2542,2542,Database/basic/Image/aligned/test/test_2543_aligned.jpg,7,0
2543,2543,2543,2543,Database/basic/Image/aligned/test/test_2544_aligned.jpg,7,0
2544,2544,2544,2544,Database/basic/Image/aligned/test/test_2545_aligned.jpg,7,0
2545,2545,2545,2545,Database/basic/Image/aligned/test/test_2546_aligned.jpg,7,0
2546,2546,2546,2546,Database/basic/Image/aligned/test/test_2547_aligned.jpg,7,0
2547,2547,2547,2547,Database/basic/Image/aligned/test/test_2548_aligned.jpg,7,0
2548,2548,2548,2548,Database/basic/Image/aligned/test/test_2549_aligned.jpg,7,0
2549,2549,2549,2549,Database/basic/Image/aligned/test/test_2550_aligned.jpg,7,0
2550,2550,2550,2550,Database/basic/Image/aligned/test/test_2551_aligned.jpg,7,0
2551,2551,2551,2551,Database/basic/Image/aligned/test/test_2552_aligned.jpg,7,0
2552,2552,2552,2552,Database/basic/Image/aligned/test/test_2553_aligned.jpg,7,0
2553,2553,2553,2553,Database/basic/Image/aligned/test/test_2554_aligned.jpg,7,0
2554,2554,2554,2554,Database/basic/Image/aligned/test/test_2555_aligned.jpg,7,0
2555,2555,2555,2555,Database/basic/Image/aligned/test/test_2556_aligned.jpg,7,0
2556,2556,2556,2556,Database/basic/Image/aligned/test/test_2557_aligned.jpg,7,0
2557,2557,2557,2557,Database/basic/Image/aligned/test/test_2558_aligned.jpg,7,0
2558,2558,2558,2558,Database/basic/Image/aligned/test/test_2559_aligned.jpg,7,0
2559,2559,2559,2559,Database/basic/Image/aligned/test/test_2560_aligned.jpg,7,0
2560,2560,2560,2560,Database/basic/Image/aligned/test/test_2561_aligned.jpg,7,0
2561,2561,2561,2561,Database/basic/Image/aligned/test/test_2562_aligned.jpg,7,0
2562,2562,2562,2562,Database/basic/Image/aligned/test/test_2563_aligned.jpg,7,0
2563,2563,2563,2563,Database/basic/Image/aligned/test/test_2564_aligned.jpg,7,0
2564,2564,2564,2564,Database/basic/Image/aligned/test/test_2565_aligned.jpg,7,0
2565,2565,2565,2565,Database/basic/Image/aligned/test/test_2566_aligned.jpg,7,0
2566,2566,2566,2566,Database/basic/Image/aligned/test/test_2567_aligned.jpg,7,0
2567,2567,2567,2567,Database/basic/Image/aligned/test/test_2568_aligned.jpg,7,0
2568,2568,2568,2568,Database/basic/Image/aligned/test/test_2569_aligned.jpg,7,0
2569,2569,2569,2569,Database/basic/Image/aligned/test/test_2570_aligned.jpg,7,0
2570,2570,2570,2570,Database/basic/Image/aligned/test/test_2571_aligned.jpg,7,0
2571,2571,2571,2571,Database/basic/Image/aligned/test/test_2572_aligned.jpg,7,0
2572,2572,2572,2572,Database/basic/Image/aligned/test/test_2573_aligned.jpg,7,0
2573,2573,2573,2573,Database/basic/Image/aligned/test/test_2574_aligned.jpg,7,0
2574,2574,2574,2574,Database/basic/Image/aligned/test/test_2575_aligned.jpg,7,0
2575,2575,2575,2575,Database/basic/Image/aligned/test/test_2576_aligned.jpg,7,0
2576,2576,2576,2576,Database/basic/Image/aligned/test/test_2577_aligned.jpg,7,0
2577,2577,2577,2577,Database/basic/Image/aligned/test/test_2578_aligned.jpg,7,0
2578,2578,2578,2578,Database/basic/Image/aligned/test/test_2579_aligned.jpg,7,0
2579,2579,2579,2579,Database/basic/Image/aligned/test/test_2580_aligned.jpg,7,0
2580,2580,2580,2580,Database/basic/Image/aligned/test/test_2581_aligned.jpg,7,0
2581,2581,2581,2581,Database/basic/Image/aligned/test/test_2582_aligned.jpg,7,0
2582,2582,2582,2582,Database/basic/Image/aligned/test/test_2583_aligned.jpg,7,0
2583,2583,2583,2583,Database/basic/Image/aligned/test/test_2584_aligned.jpg,7,0
2584,2584,2584,2584,Database/basic/Image/aligned/test/test_2585_aligned.jpg,7,0
2585,2585,2585,2585,Database/basic/Image/aligned/test/test_2586_aligned.jpg,7,0
2586,2586,2586,2586,Database/basic/Image/aligned/test/test_2587_aligned.jpg,7,0
2587,2587,2587,2587,Database/basic/Image/aligned/test/test_2588_aligned.jpg,7,0
2588,2588,2588,2588,Database/basic/Image/aligned/test/test_2589_aligned.jpg,7,0
2589,2589,2589,2589,Database/basic/Image/aligned/test/test_2590_aligned.jpg,7,0
2590,2590,2590,2590,Database/basic/Image/aligned/test/test_2591_aligned.jpg,7,0
2591,2591,2591,2591,Database/basic/Image/aligned/test/test_2592_aligned.jpg,7,0
2592,2592,2592,2592,Database/basic/Image/aligned/test/test_2593_aligned.jpg,7,0
2593,2593,2593,2593,Database/basic/Image/aligned/test/test_2594_aligned.jpg,7,0
2594,2594,2594,2594,Database/basic/Image/aligned/test/test_2595_aligned.jpg,7,0
2595,2595,2595,2595,Database/basic/Image/aligned/test/test_2596_aligned.jpg,7,0
2596,2596,2596,2596,Database/basic/Image/aligned/test/test_2597_aligned.jpg,7,0
2597,2597,2597,2597,Database/basic/Image/aligned/test/test_2598_aligned.jpg,7,0
2598,2598,2598,2598,Database/basic/Image/aligned/test/test_2599_aligned.jpg,7,0
2599,2599,2599,2599,Database/basic/Image/aligned/test/test_2600_aligned.jpg,7,0
2600,2600,2600,2600,Database/basic/Image/aligned/test/test_2601_aligned.jpg,7,0
2601,2601,2601,2601,Database/basic/Image/aligned/test/test_2602_aligned.jpg,7,0
2602,2602,2602,2602,Database/basic/Image/aligned/test/test_2603_aligned.jpg,7,0
2603,2603,2603,2603,Database/basic/Image/aligned/test/test_2604_aligned.jpg,7,0
2604,2604,2604,2604,Database/basic/Image/aligned/test/test_2605_aligned.jpg,7,0
2605,2605,2605,2605,Database/basic/Image/aligned/test/test_2606_aligned.jpg,7,0
2606,2606,2606,2606,Database/basic/Image/aligned/test/test_2607_aligned.jpg,7,0
2607,2607,2607,2607,Database/basic/Image/aligned/test/test_2608_aligned.jpg,7,0
2608,2608,2608,2608,Database/basic/Image/aligned/test/test_2609_aligned.jpg,7,0
2609,2609,2609,2609,Database/basic/Image/aligned/test/test_2610_aligned.jpg,7,0
2610,2610,2610,2610,Database/basic/Image/aligned/test/test_2611_aligned.jpg,7,0
2611,2611,2611,2611,Database/basic/Image/aligned/test/test_2612_aligned.jpg,7,0
2612,2612,2612,2612,Database/basic/Image/aligned/test/test_2613_aligned.jpg,7,0
2613,2613,2613,2613,Database/basic/Image/aligned/test/test_2614_aligned.jpg,7,0
2614,2614,2614,2614,Database/basic/Image/aligned/test/test_2615_aligned.jpg,7,0
2615,2615,2615,2615,Database/basic/Image/aligned/test/test_2616_aligned.jpg,7,0
2616,2616,2616,2616,Database/basic/Image/aligned/test/test_2617_aligned.jpg,7,0
2617,2617,2617,2617,Database/basic/Image/aligned/test/test_2618_aligned.jpg,7,0
2618,2618,2618,2618,Database/basic/Image/aligned/test/test_2619_aligned.jpg,7,0
2619,2619,2619,2619,Database/basic/Image/aligned/test/test_2620_aligned.jpg,7,0
2620,2620,2620,2620,Database/basic/Image/aligned/test/test_2621_aligned.jpg,7,0
2621,2621,2621,2621,Database/basic/Image/aligned/test/test_2622_aligned.jpg,7,0
2622,2622,2622,2622,Database/basic/Image/aligned/test/test_2623_aligned.jpg,7,0
2623,2623,2623,2623,Database/basic/Image/aligned/test/test_2624_aligned.jpg,7,0
2624,2624,2624,2624,Database/basic/Image/aligned/test/test_2625_aligned.jpg,7,0
2625,2625,2625,2625,Database/basic/Image/aligned/test/test_2626_aligned.jpg,7,0
2626,2626,2626,2626,Database/basic/Image/aligned/test/test_2627_aligned.jpg,7,0
2627,2627,2627,2627,Database/basic/Image/aligned/test/test_2628_aligned.jpg,7,0
2628,2628,2628,2628,Database/basic/Image/aligned/test/test_2629_aligned.jpg,7,0
2629,2629,2629,2629,Database/basic/Image/aligned/test/test_2630_aligned.jpg,7,0
2630,2630,2630,2630,Database/basic/Image/aligned/test/test_2631_aligned.jpg,7,0
2631,2631,2631,2631,Database/basic/Image/aligned/test/test_2632_aligned.jpg,7,0
2632,2632,2632,2632,Database/basic/Image/aligned/test/test_2633_aligned.jpg,7,0
2633,2633,2633,2633,Database/basic/Image/aligned/test/test_2634_aligned.jpg,7,0
2634,2634,2634,2634,Database/basic/Image/aligned/test/test_2635_aligned.jpg,7,0
2635,2635,2635,2635,Database/basic/Image/aligned/test/test_2636_aligned.jpg,7,0
2636,2636,2636,2636,Database/basic/Image/aligned/test/test_2637_aligned.jpg,7,0
2637,2637,2637,2637,Database/basic/Image/aligned/test/test_2638_aligned.jpg,7,0
2638,2638,2638,2638,Database/basic/Image/aligned/test/test_2639_aligned.jpg,7,0
2639,2639,2639,2639,Database/basic/Image/aligned/test/test_2640_aligned.jpg,7,0
2640,2640,2640,2640,Database/basic/Image/aligned/test/test_2641_aligned.jpg,7,0
2641,2641,2641,2641,Database/basic/Image/aligned/test/test_2642_aligned.jpg,7,0
2642,2642,2642,2642,Database/basic/Image/aligned/test/test_2643_aligned.jpg,7,0
2643,2643,2643,2643,Database/basic/Image/aligned/test/test_2644_aligned.jpg,7,0
2644,2644,2644,2644,Database/basic/Image/aligned/test/test_2645_aligned.jpg,7,0
2645,2645,2645,2645,Database/basic/Image/aligned/test/test_2646_aligned.jpg,7,0
2646,2646,2646,2646,Database/basic/Image/aligned/test/test_2647_aligned.jpg,7,0
2647,2647,2647,2647,Database/basic/Image/aligned/test/test_2648_aligned.jpg,7,0
2648,2648,2648,2648,Database/basic/Image/aligned/test/test_2649_aligned.jpg,7,0
2649,2649,2649,2649,Database/basic/Image/aligned/test/test_2650_aligned.jpg,7,0
2650,2650,2650,2650,Database/basic/Image/aligned/test/test_2651_aligned.jpg,7,0
2651,2651,2651,2651,Database/basic/Image/aligned/test/test_2652_aligned.jpg,7,0
2652,2652,2652,2652,Database/basic/Image/aligned/test/test_2653_aligned.jpg,7,0
2653,2653,2653,2653,Database/basic/Image/aligned/test/test_2654_aligned.jpg,7,0
2654,2654,2654,2654,Database/basic/Image/aligned/test/test_2655_aligned.jpg,7,0
2655,2655,2655,2655,Database/basic/Image/aligned/test/test_2656_aligned.jpg,7,0
2656,2656,2656,2656,Database/basic/Image/aligned/test/test_2657_aligned.jpg,7,0
2657,2657,2657,2657,Database/basic/Image/aligned/test/test_2658_aligned.jpg,7,0
2658,2658,2658,2658,Database/basic/Image/aligned/test/test_2659_aligned.jpg,7,0
2659,2659,2659,2659,Database/basic/Image/aligned/test/test_2660_aligned.jpg,7,0
2660,2660,2660,2660,Database/basic/Image/aligned/test/test_2661_aligned.jpg,7,0
2661,2661,2661,2661,Database/basic/Image/aligned/test/test_2662_aligned.jpg,7,0
2662,2662,2662,2662,Database/basic/Image/aligned/test/test_2663_aligned.jpg,7,0
2663,2663,2663,2663,Database/basic/Image/aligned/test/test_2664_aligned.jpg,7,0
2664,2664,2664,2664,Database/basic/Image/aligned/test/test_2665_aligned.jpg,7,0
2665,2665,2665,2665,Database/basic/Image/aligned/test/test_2666_aligned.jpg,7,0
2666,2666,2666,2666,Database/basic/Image/aligned/test/test_2667_aligned.jpg,7,0
2667,2667,2667,2667,Database/basic/Image/aligned/test/test_2668_aligned.jpg,7,0
2668,2668,2668,2668,Database/basic/Image/aligned/test/test_2669_aligned.jpg,7,0
2669,2669,2669,2669,Database/basic/Image/aligned/test/test_2670_aligned.jpg,7,0
2670,2670,2670,2670,Database/basic/Image/aligned/test/test_2671_aligned.jpg,7,0
2671,2671,2671,2671,Database/basic/Image/aligned/test/test_2672_aligned.jpg,7,0
2672,2672,2672,2672,Database/basic/Image/aligned/test/test_2673_aligned.jpg,7,0
2673,2673,2673,2673,Database/basic/Image/aligned/test/test_2674_aligned.jpg,7,0
2674,2674,2674,2674,Database/basic/Image/aligned/test/test_2675_aligned.jpg,7,0
2675,2675,2675,2675,Database/basic/Image/aligned/test/test_2676_aligned.jpg,7,0
2676,2676,2676,2676,Database/basic/Image/aligned/test/test_2677_aligned.jpg,7,0
2677,2677,2677,2677,Database/basic/Image/aligned/test/test_2678_aligned.jpg,7,0
2678,2678,2678,2678,Database/basic/Image/aligned/test/test_2679_aligned.jpg,7,0
2679,2679,2679,2679,Database/basic/Image/aligned/test/test_2680_aligned.jpg,7,0
2680,2680,2680,2680,Database/basic/Image/aligned/test/test_2681_aligned.jpg,7,0
2681,2681,2681,2681,Database/basic/Image/aligned/test/test_2682_aligned.jpg,7,0
2682,2682,2682,2682,Database/basic/Image/aligned/test/test_2683_aligned.jpg,7,0
2683,2683,2683,2683,Database/basic/Image/aligned/test/test_2684_aligned.jpg,7,0
2684,2684,2684,2684,Database/basic/Image/aligned/test/test_2685_aligned.jpg,7,0
2685,2685,2685,2685,Database/basic/Image/aligned/test/test_2686_aligned.jpg,7,0
2686,2686,2686,2686,Database/basic/Image/aligned/test/test_2687_aligned.jpg,7,0
2687,2687,2687,2687,Database/basic/Image/aligned/test/test_2688_aligned.jpg,7,0
2688,2688,2688,2688,Database/basic/Image/aligned/test/test_2689_aligned.jpg,7,0
2689,2689,2689,2689,Database/basic/Image/aligned/test/test_2690_aligned.jpg,7,0
2690,2690,2690,2690,Database/basic/Image/aligned/test/test_2691_aligned.jpg,7,0
2691,2691,2691,2691,Database/basic/Image/aligned/test/test_2692_aligned.jpg,7,0
2692,2692,2692,2692,Database/basic/Image/aligned/test/test_2693_aligned.jpg,7,0
2693,2693,2693,2693,Database/basic/Image/aligned/test/test_2694_aligned.jpg,7,0
2694,2694,2694,2694,Database/basic/Image/aligned/test/test_2695_aligned.jpg,7,0
2695,2695,2695,2695,Database/basic/Image/aligned/test/test_2696_aligned.jpg,7,0
2696,2696,2696,2696,Database/basic/Image/aligned/test/test_2697_aligned.jpg,7,0
2697,2697,2697,2697,Database/basic/Image/aligned/test/test_2698_aligned.jpg,7,0
2698,2698,2698,2698,Database/basic/Image/aligned/test/test_2699_aligned.jpg,7,0
2699,2699,2699,2699,Database/basic/Image/aligned/test/test_2700_aligned.jpg,7,0
2700,2700,2700,2700,Database/basic/Image/aligned/test/test_2701_aligned.jpg,7,0
2701,2701,2701,2701,Database/basic/Image/aligned/test/test_2702_aligned.jpg,7,0
2702,2702,2702,2702,Database/basic/Image/aligned/test/test_2703_aligned.jpg,7,0
2703,2703,2703,2703,Database/basic/Image/aligned/test/test_2704_aligned.jpg,7,0
2704,2704,2704,2704,Database/basic/Image/aligned/test/test_2705_aligned.jpg,7,0
2705,2705,2705,2705,Database/basic/Image/aligned/test/test_2706_aligned.jpg,7,0
2706,2706,2706,2706,Database/basic/Image/aligned/test/test_2707_aligned.jpg,7,0
2707,2707,2707,2707,Database/basic/Image/aligned/test/test_2708_aligned.jpg,7,0
2708,2708,2708,2708,Database/basic/Image/aligned/test/test_2709_aligned.jpg,7,0
2709,2709,2709,2709,Database/basic/Image/aligned/test/test_2710_aligned.jpg,7,0
2710,2710,2710,2710,Database/basic/Image/aligned/test/test_2711_aligned.jpg,7,0
2711,2711,2711,2711,Database/basic/Image/aligned/test/test_2712_aligned.jpg,7,0
2712,2712,2712,2712,Database/basic/Image/aligned/test/test_2713_aligned.jpg,7,0
2713,2713,2713,2713,Database/basic/Image/aligned/test/test_2714_aligned.jpg,7,0
2714,2714,2714,2714,Database/basic/Image/aligned/test/test_2715_aligned.jpg,7,0
2715,2715,2715,2715,Database/basic/Image/aligned/test/test_2716_aligned.jpg,7,0
2716,2716,2716,2716,Database/basic/Image/aligned/test/test_2717_aligned.jpg,7,0
2717,2717,2717,2717,Database/basic/Image/aligned/test/test_2718_aligned.jpg,7,0
2718,2718,2718,2718,Database/basic/Image/aligned/test/test_2719_aligned.jpg,7,0
2719,2719,2719,2719,Database/basic/Image/aligned/test/test_2720_aligned.jpg,7,0
2720,2720,2720,2720,Database/basic/Image/aligned/test/test_2721_aligned.jpg,7,0
2721,2721,2721,2721,Database/basic/Image/aligned/test/test_2722_aligned.jpg,7,0
2722,2722,2722,2722,Database/basic/Image/aligned/test/test_2723_aligned.jpg,7,0
2723,2723,2723,2723,Database/basic/Image/aligned/test/test_2724_aligned.jpg,7,0
2724,2724,2724,2724,Database/basic/Image/aligned/test/test_2725_aligned.jpg,7,0
2725,2725,2725,2725,Database/basic/Image/aligned/test/test_2726_aligned.jpg,7,0
2726,2726,2726,2726,Database/basic/Image/aligned/test/test_2727_aligned.jpg,7,0
2727,2727,2727,2727,Database/basic/Image/aligned/test/test_2728_aligned.jpg,7,0
2728,2728,2728,2728,Database/basic/Image/aligned/test/test_2729_aligned.jpg,7,0
2729,2729,2729,2729,Database/basic/Image/aligned/test/test_2730_aligned.jpg,7,0
2730,2730,2730,2730,Database/basic/Image/aligned/test/test_2731_aligned.jpg,7,0
2731,2731,2731,2731,Database/basic/Image/aligned/test/test_2732_aligned.jpg,7,0
2732,2732,2732,2732,Database/basic/Image/aligned/test/test_2733_aligned.jpg,7,0
2733,2733,2733,2733,Database/basic/Image/aligned/test/test_2734_aligned.jpg,7,0
2734,2734,2734,2734,Database/basic/Image/aligned/test/test_2735_aligned.jpg,7,0
2735,2735,2735,2735,Database/basic/Image/aligned/test/test_2736_aligned.jpg,7,0
2736,2736,2736,2736,Database/basic/Image/aligned/test/test_2737_aligned.jpg,7,0
2737,2737,2737,2737,Database/basic/Image/aligned/test/test_2738_aligned.jpg,7,0
2738,2738,2738,2738,Database/basic/Image/aligned/test/test_2739_aligned.jpg,7,0
2739,2739,2739,2739,Database/basic/Image/aligned/test/test_2740_aligned.jpg,7,0
2740,2740,2740,2740,Database/basic/Image/aligned/test/test_2741_aligned.jpg,7,0
2741,2741,2741,2741,Database/basic/Image/aligned/test/test_2742_aligned.jpg,7,0
2742,2742,2742,2742,Database/basic/Image/aligned/test/test_2743_aligned.jpg,7,0
2743,2743,2743,2743,Database/basic/Image/aligned/test/test_2744_aligned.jpg,7,0
2744,2744,2744,2744,Database/basic/Image/aligned/test/test_2745_aligned.jpg,7,0
2745,2745,2745,2745,Database/basic/Image/aligned/test/test_2746_aligned.jpg,7,0
2746,2746,2746,2746,Database/basic/Image/aligned/test/test_2747_aligned.jpg,7,0
2747,2747,2747,2747,Database/basic/Image/aligned/test/test_2748_aligned.jpg,7,0
2748,2748,2748,2748,Database/basic/Image/aligned/test/test_2749_aligned.jpg,7,0
2749,2749,2749,2749,Database/basic/Image/aligned/test/test_2750_aligned.jpg,7,0
2750,2750,2750,2750,Database/basic/Image/aligned/test/test_2751_aligned.jpg,7,0
2751,2751,2751,2751,Database/basic/Image/aligned/test/test_2752_aligned.jpg,7,0
2752,2752,2752,2752,Database/basic/Image/aligned/test/test_2753_aligned.jpg,7,0
2753,2753,2753,2753,Database/basic/Image/aligned/test/test_2754_aligned.jpg,7,0
2754,2754,2754,2754,Database/basic/Image/aligned/test/test_2755_aligned.jpg,7,0
2755,2755,2755,2755,Database/basic/Image/aligned/test/test_2756_aligned.jpg,7,0
2756,2756,2756,2756,Database/basic/Image/aligned/test/test_2757_aligned.jpg,7,0
2757,2757,2757,2757,Database/basic/Image/aligned/test/test_2758_aligned.jpg,7,0
2758,2758,2758,2758,Database/basic/Image/aligned/test/test_2759_aligned.jpg,7,0
2759,2759,2759,2759,Database/basic/Image/aligned/test/test_2760_aligned.jpg,7,0
2760,2760,2760,2760,Database/basic/Image/aligned/test/test_2761_aligned.jpg,7,0
2761,2761,2761,2761,Database/basic/Image/aligned/test/test_2762_aligned.jpg,7,0
2762,2762,2762,2762,Database/basic/Image/aligned/test/test_2763_aligned.jpg,7,0
2763,2763,2763,2763,Database/basic/Image/aligned/test/test_2764_aligned.jpg,7,0
2764,2764,2764,2764,Database/basic/Image/aligned/test/test_2765_aligned.jpg,7,0
2765,2765,2765,2765,Database/basic/Image/aligned/test/test_2766_aligned.jpg,7,0
2766,2766,2766,2766,Database/basic/Image/aligned/test/test_2767_aligned.jpg,7,0
2767,2767,2767,2767,Database/basic/Image/aligned/test/test_2768_aligned.jpg,7,0
2768,2768,2768,2768,Database/basic/Image/aligned/test/test_2769_aligned.jpg,7,0
2769,2769,2769,2769,Database/basic/Image/aligned/test/test_2770_aligned.jpg,7,0
2770,2770,2770,2770,Database/basic/Image/aligned/test/test_2771_aligned.jpg,7,0
2771,2771,2771,2771,Database/basic/Image/aligned/test/test_2772_aligned.jpg,7,0
2772,2772,2772,2772,Database/basic/Image/aligned/test/test_2773_aligned.jpg,7,0
2773,2773,2773,2773,Database/basic/Image/aligned/test/test_2774_aligned.jpg,7,0
2774,2774,2774,2774,Database/basic/Image/aligned/test/test_2775_aligned.jpg,7,0
2775,2775,2775,2775,Database/basic/Image/aligned/test/test_2776_aligned.jpg,7,0
2776,2776,2776,2776,Database/basic/Image/aligned/test/test_2777_aligned.jpg,7,0
2777,2777,2777,2777,Database/basic/Image/aligned/test/test_2778_aligned.jpg,7,0
2778,2778,2778,2778,Database/basic/Image/aligned/test/test_2779_aligned.jpg,7,0
2779,2779,2779,2779,Database/basic/Image/aligned/test/test_2780_aligned.jpg,7,0
2780,2780,2780,2780,Database/basic/Image/aligned/test/test_2781_aligned.jpg,7,0
2781,2781,2781,2781,Database/basic/Image/aligned/test/test_2782_aligned.jpg,7,0
2782,2782,2782,2782,Database/basic/Image/aligned/test/test_2783_aligned.jpg,7,0
2783,2783,2783,2783,Database/basic/Image/aligned/test/test_2784_aligned.jpg,7,0
2784,2784,2784,2784,Database/basic/Image/aligned/test/test_2785_aligned.jpg,7,0
2785,2785,2785,2785,Database/basic/Image/aligned/test/test_2786_aligned.jpg,7,0
2786,2786,2786,2786,Database/basic/Image/aligned/test/test_2787_aligned.jpg,7,0
2787,2787,2787,2787,Database/basic/Image/aligned/test/test_2788_aligned.jpg,7,0
2788,2788,2788,2788,Database/basic/Image/aligned/test/test_2789_aligned.jpg,7,0
2789,2789,2789,2789,Database/basic/Image/aligned/test/test_2790_aligned.jpg,7,0
2790,2790,2790,2790,Database/basic/Image/aligned/test/test_2791_aligned.jpg,7,0
2791,2791,2791,2791,Database/basic/Image/aligned/test/test_2792_aligned.jpg,7,0
2792,2792,2792,2792,Database/basic/Image/aligned/test/test_2793_aligned.jpg,7,0
2793,2793,2793,2793,Database/basic/Image/aligned/test/test_2794_aligned.jpg,7,0
2794,2794,2794,2794,Database/basic/Image/aligned/test/test_2795_aligned.jpg,7,0
2795,2795,2795,2795,Database/basic/Image/aligned/test/test_2796_aligned.jpg,7,0
2796,2796,2796,2796,Database/basic/Image/aligned/test/test_2797_aligned.jpg,7,0
2797,2797,2797,2797,Database/basic/Image/aligned/test/test_2798_aligned.jpg,7,0
2798,2798,2798,2798,Database/basic/Image/aligned/test/test_2799_aligned.jpg,7,0
2799,2799,2799,2799,Database/basic/Image/aligned/test/test_2800_aligned.jpg,7,0
2800,2800,2800,2800,Database/basic/Image/aligned/test/test_2801_aligned.jpg,7,0
2801,2801,2801,2801,Database/basic/Image/aligned/test/test_2802_aligned.jpg,7,0
2802,2802,2802,2802,Database/basic/Image/aligned/test/test_2803_aligned.jpg,7,0
2803,2803,2803,2803,Database/basic/Image/aligned/test/test_2804_aligned.jpg,7,0
2804,2804,2804,2804,Database/basic/Image/aligned/test/test_2805_aligned.jpg,7,0
2805,2805,2805,2805,Database/basic/Image/aligned/test/test_2806_aligned.jpg,7,0
2806,2806,2806,2806,Database/basic/Image/aligned/test/test_2807_aligned.jpg,7,0
2807,2807,2807,2807,Database/basic/Image/aligned/test/test_2808_aligned.jpg,7,0
2808,2808,2808,2808,Database/basic/Image/aligned/test/test_2809_aligned.jpg,7,0
2809,2809,2809,2809,Database/basic/Image/aligned/test/test_2810_aligned.jpg,7,0
2810,2810,2810,2810,Database/basic/Image/aligned/test/test_2811_aligned.jpg,7,0
2811,2811,2811,2811,Database/basic/Image/aligned/test/test_2812_aligned.jpg,7,0
2812,2812,2812,2812,Database/basic/Image/aligned/test/test_2813_aligned.jpg,7,0
2813,2813,2813,2813,Database/basic/Image/aligned/test/test_2814_aligned.jpg,7,0
2814,2814,2814,2814,Database/basic/Image/aligned/test/test_2815_aligned.jpg,7,0
2815,2815,2815,2815,Database/basic/Image/aligned/test/test_2816_aligned.jpg,7,0
2816,2816,2816,2816,Database/basic/Image/aligned/test/test_2817_aligned.jpg,7,0
2817,2817,2817,2817,Database/basic/Image/aligned/test/test_2818_aligned.jpg,7,0
2818,2818,2818,2818,Database/basic/Image/aligned/test/test_2819_aligned.jpg,7,0
