,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Images,Label,Stress?
10845,10845,10845,10845,Database/basic/Image/aligned/train_10846_aligned.jpg,7,0
10846,10846,10846,10846,Database/basic/Image/aligned/train_10847_aligned.jpg,7,0
10847,10847,10847,10847,Database/basic/Image/aligned/train_10848_aligned.jpg,7,0
10848,10848,10848,10848,Database/basic/Image/aligned/train_10849_aligned.jpg,7,0
10849,10849,10849,10849,Database/basic/Image/aligned/train_10850_aligned.jpg,7,0
10850,10850,10850,10850,Database/basic/Image/aligned/train_10851_aligned.jpg,7,0
10851,10851,10851,10851,Database/basic/Image/aligned/train_10852_aligned.jpg,7,0
10852,10852,10852,10852,Database/basic/Image/aligned/train_10853_aligned.jpg,7,0
10853,10853,10853,10853,Database/basic/Image/aligned/train_10854_aligned.jpg,7,0
10854,10854,10854,10854,Database/basic/Image/aligned/train_10855_aligned.jpg,7,0
10855,10855,10855,10855,Database/basic/Image/aligned/train_10856_aligned.jpg,7,0
10856,10856,10856,10856,Database/basic/Image/aligned/train_10857_aligned.jpg,7,0
10857,10857,10857,10857,Database/basic/Image/aligned/train_10858_aligned.jpg,7,0
10858,10858,10858,10858,Database/basic/Image/aligned/train_10859_aligned.jpg,7,0
10859,10859,10859,10859,Database/basic/Image/aligned/train_10860_aligned.jpg,7,0
10860,10860,10860,10860,Database/basic/Image/aligned/train_10861_aligned.jpg,7,0
10861,10861,10861,10861,Database/basic/Image/aligned/train_10862_aligned.jpg,7,0
10862,10862,10862,10862,Database/basic/Image/aligned/train_10863_aligned.jpg,7,0
10863,10863,10863,10863,Database/basic/Image/aligned/train_10864_aligned.jpg,7,0
10864,10864,10864,10864,Database/basic/Image/aligned/train_10865_aligned.jpg,7,0
10865,10865,10865,10865,Database/basic/Image/aligned/train_10866_aligned.jpg,7,0
10866,10866,10866,10866,Database/basic/Image/aligned/train_10867_aligned.jpg,7,0
10867,10867,10867,10867,Database/basic/Image/aligned/train_10868_aligned.jpg,7,0
10868,10868,10868,10868,Database/basic/Image/aligned/train_10869_aligned.jpg,7,0
10869,10869,10869,10869,Database/basic/Image/aligned/train_10870_aligned.jpg,7,0
10870,10870,10870,10870,Database/basic/Image/aligned/train_10871_aligned.jpg,7,0
10871,10871,10871,10871,Database/basic/Image/aligned/train_10872_aligned.jpg,7,0
10872,10872,10872,10872,Database/basic/Image/aligned/train_10873_aligned.jpg,7,0
10873,10873,10873,10873,Database/basic/Image/aligned/train_10874_aligned.jpg,7,0
10874,10874,10874,10874,Database/basic/Image/aligned/train_10875_aligned.jpg,7,0
10875,10875,10875,10875,Database/basic/Image/aligned/train_10876_aligned.jpg,7,0
10876,10876,10876,10876,Database/basic/Image/aligned/train_10877_aligned.jpg,7,0
10877,10877,10877,10877,Database/basic/Image/aligned/train_10878_aligned.jpg,7,0
10878,10878,10878,10878,Database/basic/Image/aligned/train_10879_aligned.jpg,7,0
10879,10879,10879,10879,Database/basic/Image/aligned/train_10880_aligned.jpg,7,0
10880,10880,10880,10880,Database/basic/Image/aligned/train_10881_aligned.jpg,7,0
10881,10881,10881,10881,Database/basic/Image/aligned/train_10882_aligned.jpg,7,0
10882,10882,10882,10882,Database/basic/Image/aligned/train_10883_aligned.jpg,7,0
10883,10883,10883,10883,Database/basic/Image/aligned/train_10884_aligned.jpg,7,0
10884,10884,10884,10884,Database/basic/Image/aligned/train_10885_aligned.jpg,7,0
10885,10885,10885,10885,Database/basic/Image/aligned/train_10886_aligned.jpg,7,0
10886,10886,10886,10886,Database/basic/Image/aligned/train_10887_aligned.jpg,7,0
10887,10887,10887,10887,Database/basic/Image/aligned/train_10888_aligned.jpg,7,0
10888,10888,10888,10888,Database/basic/Image/aligned/train_10889_aligned.jpg,7,0
10889,10889,10889,10889,Database/basic/Image/aligned/train_10890_aligned.jpg,7,0
10890,10890,10890,10890,Database/basic/Image/aligned/train_10891_aligned.jpg,7,0
10891,10891,10891,10891,Database/basic/Image/aligned/train_10892_aligned.jpg,7,0
10892,10892,10892,10892,Database/basic/Image/aligned/train_10893_aligned.jpg,7,0
10893,10893,10893,10893,Database/basic/Image/aligned/train_10894_aligned.jpg,7,0
10894,10894,10894,10894,Database/basic/Image/aligned/train_10895_aligned.jpg,7,0
10895,10895,10895,10895,Database/basic/Image/aligned/train_10896_aligned.jpg,7,0
10896,10896,10896,10896,Database/basic/Image/aligned/train_10897_aligned.jpg,7,0
10897,10897,10897,10897,Database/basic/Image/aligned/train_10898_aligned.jpg,7,0
10898,10898,10898,10898,Database/basic/Image/aligned/train_10899_aligned.jpg,7,0
10899,10899,10899,10899,Database/basic/Image/aligned/train_10900_aligned.jpg,7,0
10900,10900,10900,10900,Database/basic/Image/aligned/train_10901_aligned.jpg,7,0
10901,10901,10901,10901,Database/basic/Image/aligned/train_10902_aligned.jpg,7,0
10902,10902,10902,10902,Database/basic/Image/aligned/train_10903_aligned.jpg,7,0
10903,10903,10903,10903,Database/basic/Image/aligned/train_10904_aligned.jpg,7,0
10904,10904,10904,10904,Database/basic/Image/aligned/train_10905_aligned.jpg,7,0
10905,10905,10905,10905,Database/basic/Image/aligned/train_10906_aligned.jpg,7,0
10906,10906,10906,10906,Database/basic/Image/aligned/train_10907_aligned.jpg,7,0
10907,10907,10907,10907,Database/basic/Image/aligned/train_10908_aligned.jpg,7,0
10908,10908,10908,10908,Database/basic/Image/aligned/train_10909_aligned.jpg,7,0
10909,10909,10909,10909,Database/basic/Image/aligned/train_10910_aligned.jpg,7,0
10910,10910,10910,10910,Database/basic/Image/aligned/train_10911_aligned.jpg,7,0
10911,10911,10911,10911,Database/basic/Image/aligned/train_10912_aligned.jpg,7,0
10912,10912,10912,10912,Database/basic/Image/aligned/train_10913_aligned.jpg,7,0
10913,10913,10913,10913,Database/basic/Image/aligned/train_10914_aligned.jpg,7,0
10914,10914,10914,10914,Database/basic/Image/aligned/train_10915_aligned.jpg,7,0
10915,10915,10915,10915,Database/basic/Image/aligned/train_10916_aligned.jpg,7,0
10916,10916,10916,10916,Database/basic/Image/aligned/train_10917_aligned.jpg,7,0
10917,10917,10917,10917,Database/basic/Image/aligned/train_10918_aligned.jpg,7,0
10918,10918,10918,10918,Database/basic/Image/aligned/train_10919_aligned.jpg,7,0
10919,10919,10919,10919,Database/basic/Image/aligned/train_10920_aligned.jpg,7,0
10920,10920,10920,10920,Database/basic/Image/aligned/train_10921_aligned.jpg,7,0
10921,10921,10921,10921,Database/basic/Image/aligned/train_10922_aligned.jpg,7,0
10922,10922,10922,10922,Database/basic/Image/aligned/train_10923_aligned.jpg,7,0
10923,10923,10923,10923,Database/basic/Image/aligned/train_10924_aligned.jpg,7,0
10924,10924,10924,10924,Database/basic/Image/aligned/train_10925_aligned.jpg,7,0
10925,10925,10925,10925,Database/basic/Image/aligned/train_10926_aligned.jpg,7,0
10926,10926,10926,10926,Database/basic/Image/aligned/train_10927_aligned.jpg,7,0
10927,10927,10927,10927,Database/basic/Image/aligned/train_10928_aligned.jpg,7,0
10928,10928,10928,10928,Database/basic/Image/aligned/train_10929_aligned.jpg,7,0
10929,10929,10929,10929,Database/basic/Image/aligned/train_10930_aligned.jpg,7,0
10930,10930,10930,10930,Database/basic/Image/aligned/train_10931_aligned.jpg,7,0
10931,10931,10931,10931,Database/basic/Image/aligned/train_10932_aligned.jpg,7,0
10932,10932,10932,10932,Database/basic/Image/aligned/train_10933_aligned.jpg,7,0
10933,10933,10933,10933,Database/basic/Image/aligned/train_10934_aligned.jpg,7,0
10934,10934,10934,10934,Database/basic/Image/aligned/train_10935_aligned.jpg,7,0
10935,10935,10935,10935,Database/basic/Image/aligned/train_10936_aligned.jpg,7,0
10936,10936,10936,10936,Database/basic/Image/aligned/train_10937_aligned.jpg,7,0
10937,10937,10937,10937,Database/basic/Image/aligned/train_10938_aligned.jpg,7,0
10938,10938,10938,10938,Database/basic/Image/aligned/train_10939_aligned.jpg,7,0
10939,10939,10939,10939,Database/basic/Image/aligned/train_10940_aligned.jpg,7,0
10940,10940,10940,10940,Database/basic/Image/aligned/train_10941_aligned.jpg,7,0
10941,10941,10941,10941,Database/basic/Image/aligned/train_10942_aligned.jpg,7,0
10942,10942,10942,10942,Database/basic/Image/aligned/train_10943_aligned.jpg,7,0
10943,10943,10943,10943,Database/basic/Image/aligned/train_10944_aligned.jpg,7,0
10944,10944,10944,10944,Database/basic/Image/aligned/train_10945_aligned.jpg,7,0
10945,10945,10945,10945,Database/basic/Image/aligned/train_10946_aligned.jpg,7,0
10946,10946,10946,10946,Database/basic/Image/aligned/train_10947_aligned.jpg,7,0
10947,10947,10947,10947,Database/basic/Image/aligned/train_10948_aligned.jpg,7,0
10948,10948,10948,10948,Database/basic/Image/aligned/train_10949_aligned.jpg,7,0
10949,10949,10949,10949,Database/basic/Image/aligned/train_10950_aligned.jpg,7,0
10950,10950,10950,10950,Database/basic/Image/aligned/train_10951_aligned.jpg,7,0
10951,10951,10951,10951,Database/basic/Image/aligned/train_10952_aligned.jpg,7,0
10952,10952,10952,10952,Database/basic/Image/aligned/train_10953_aligned.jpg,7,0
10953,10953,10953,10953,Database/basic/Image/aligned/train_10954_aligned.jpg,7,0
10954,10954,10954,10954,Database/basic/Image/aligned/train_10955_aligned.jpg,7,0
10955,10955,10955,10955,Database/basic/Image/aligned/train_10956_aligned.jpg,7,0
10956,10956,10956,10956,Database/basic/Image/aligned/train_10957_aligned.jpg,7,0
10957,10957,10957,10957,Database/basic/Image/aligned/train_10958_aligned.jpg,7,0
10958,10958,10958,10958,Database/basic/Image/aligned/train_10959_aligned.jpg,7,0
10959,10959,10959,10959,Database/basic/Image/aligned/train_10960_aligned.jpg,7,0
10960,10960,10960,10960,Database/basic/Image/aligned/train_10961_aligned.jpg,7,0
10961,10961,10961,10961,Database/basic/Image/aligned/train_10962_aligned.jpg,7,0
10962,10962,10962,10962,Database/basic/Image/aligned/train_10963_aligned.jpg,7,0
10963,10963,10963,10963,Database/basic/Image/aligned/train_10964_aligned.jpg,7,0
10964,10964,10964,10964,Database/basic/Image/aligned/train_10965_aligned.jpg,7,0
10965,10965,10965,10965,Database/basic/Image/aligned/train_10966_aligned.jpg,7,0
10966,10966,10966,10966,Database/basic/Image/aligned/train_10967_aligned.jpg,7,0
10967,10967,10967,10967,Database/basic/Image/aligned/train_10968_aligned.jpg,7,0
10968,10968,10968,10968,Database/basic/Image/aligned/train_10969_aligned.jpg,7,0
10969,10969,10969,10969,Database/basic/Image/aligned/train_10970_aligned.jpg,7,0
10970,10970,10970,10970,Database/basic/Image/aligned/train_10971_aligned.jpg,7,0
10971,10971,10971,10971,Database/basic/Image/aligned/train_10972_aligned.jpg,7,0
10972,10972,10972,10972,Database/basic/Image/aligned/train_10973_aligned.jpg,7,0
10973,10973,10973,10973,Database/basic/Image/aligned/train_10974_aligned.jpg,7,0
10974,10974,10974,10974,Database/basic/Image/aligned/train_10975_aligned.jpg,7,0
10975,10975,10975,10975,Database/basic/Image/aligned/train_10976_aligned.jpg,7,0
10976,10976,10976,10976,Database/basic/Image/aligned/train_10977_aligned.jpg,7,0
10977,10977,10977,10977,Database/basic/Image/aligned/train_10978_aligned.jpg,7,0
10978,10978,10978,10978,Database/basic/Image/aligned/train_10979_aligned.jpg,7,0
10979,10979,10979,10979,Database/basic/Image/aligned/train_10980_aligned.jpg,7,0
10980,10980,10980,10980,Database/basic/Image/aligned/train_10981_aligned.jpg,7,0
10981,10981,10981,10981,Database/basic/Image/aligned/train_10982_aligned.jpg,7,0
10982,10982,10982,10982,Database/basic/Image/aligned/train_10983_aligned.jpg,7,0
10983,10983,10983,10983,Database/basic/Image/aligned/train_10984_aligned.jpg,7,0
10984,10984,10984,10984,Database/basic/Image/aligned/train_10985_aligned.jpg,7,0
10985,10985,10985,10985,Database/basic/Image/aligned/train_10986_aligned.jpg,7,0
10986,10986,10986,10986,Database/basic/Image/aligned/train_10987_aligned.jpg,7,0
10987,10987,10987,10987,Database/basic/Image/aligned/train_10988_aligned.jpg,7,0
10988,10988,10988,10988,Database/basic/Image/aligned/train_10989_aligned.jpg,7,0
10989,10989,10989,10989,Database/basic/Image/aligned/train_10990_aligned.jpg,7,0
10990,10990,10990,10990,Database/basic/Image/aligned/train_10991_aligned.jpg,7,0
10991,10991,10991,10991,Database/basic/Image/aligned/train_10992_aligned.jpg,7,0
10992,10992,10992,10992,Database/basic/Image/aligned/train_10993_aligned.jpg,7,0
10993,10993,10993,10993,Database/basic/Image/aligned/train_10994_aligned.jpg,7,0
10994,10994,10994,10994,Database/basic/Image/aligned/train_10995_aligned.jpg,7,0
10995,10995,10995,10995,Database/basic/Image/aligned/train_10996_aligned.jpg,7,0
10996,10996,10996,10996,Database/basic/Image/aligned/train_10997_aligned.jpg,7,0
10997,10997,10997,10997,Database/basic/Image/aligned/train_10998_aligned.jpg,7,0
10998,10998,10998,10998,Database/basic/Image/aligned/train_10999_aligned.jpg,7,0
10999,10999,10999,10999,Database/basic/Image/aligned/train_11000_aligned.jpg,7,0
11000,11000,11000,11000,Database/basic/Image/aligned/train_11001_aligned.jpg,7,0
11001,11001,11001,11001,Database/basic/Image/aligned/train_11002_aligned.jpg,7,0
11002,11002,11002,11002,Database/basic/Image/aligned/train_11003_aligned.jpg,7,0
11003,11003,11003,11003,Database/basic/Image/aligned/train_11004_aligned.jpg,7,0
11004,11004,11004,11004,Database/basic/Image/aligned/train_11005_aligned.jpg,7,0
11005,11005,11005,11005,Database/basic/Image/aligned/train_11006_aligned.jpg,7,0
11006,11006,11006,11006,Database/basic/Image/aligned/train_11007_aligned.jpg,7,0
11007,11007,11007,11007,Database/basic/Image/aligned/train_11008_aligned.jpg,7,0
11008,11008,11008,11008,Database/basic/Image/aligned/train_11009_aligned.jpg,7,0
11009,11009,11009,11009,Database/basic/Image/aligned/train_11010_aligned.jpg,7,0
11010,11010,11010,11010,Database/basic/Image/aligned/train_11011_aligned.jpg,7,0
11011,11011,11011,11011,Database/basic/Image/aligned/train_11012_aligned.jpg,7,0
11012,11012,11012,11012,Database/basic/Image/aligned/train_11013_aligned.jpg,7,0
11013,11013,11013,11013,Database/basic/Image/aligned/train_11014_aligned.jpg,7,0
11014,11014,11014,11014,Database/basic/Image/aligned/train_11015_aligned.jpg,7,0
11015,11015,11015,11015,Database/basic/Image/aligned/train_11016_aligned.jpg,7,0
11016,11016,11016,11016,Database/basic/Image/aligned/train_11017_aligned.jpg,7,0
11017,11017,11017,11017,Database/basic/Image/aligned/train_11018_aligned.jpg,7,0
11018,11018,11018,11018,Database/basic/Image/aligned/train_11019_aligned.jpg,7,0
11019,11019,11019,11019,Database/basic/Image/aligned/train_11020_aligned.jpg,7,0
11020,11020,11020,11020,Database/basic/Image/aligned/train_11021_aligned.jpg,7,0
11021,11021,11021,11021,Database/basic/Image/aligned/train_11022_aligned.jpg,7,0
11022,11022,11022,11022,Database/basic/Image/aligned/train_11023_aligned.jpg,7,0
11023,11023,11023,11023,Database/basic/Image/aligned/train_11024_aligned.jpg,7,0
11024,11024,11024,11024,Database/basic/Image/aligned/train_11025_aligned.jpg,7,0
11025,11025,11025,11025,Database/basic/Image/aligned/train_11026_aligned.jpg,7,0
11026,11026,11026,11026,Database/basic/Image/aligned/train_11027_aligned.jpg,7,0
11027,11027,11027,11027,Database/basic/Image/aligned/train_11028_aligned.jpg,7,0
11028,11028,11028,11028,Database/basic/Image/aligned/train_11029_aligned.jpg,7,0
11029,11029,11029,11029,Database/basic/Image/aligned/train_11030_aligned.jpg,7,0
11030,11030,11030,11030,Database/basic/Image/aligned/train_11031_aligned.jpg,7,0
11031,11031,11031,11031,Database/basic/Image/aligned/train_11032_aligned.jpg,7,0
11032,11032,11032,11032,Database/basic/Image/aligned/train_11033_aligned.jpg,7,0
11033,11033,11033,11033,Database/basic/Image/aligned/train_11034_aligned.jpg,7,0
11034,11034,11034,11034,Database/basic/Image/aligned/train_11035_aligned.jpg,7,0
11035,11035,11035,11035,Database/basic/Image/aligned/train_11036_aligned.jpg,7,0
11036,11036,11036,11036,Database/basic/Image/aligned/train_11037_aligned.jpg,7,0
11037,11037,11037,11037,Database/basic/Image/aligned/train_11038_aligned.jpg,7,0
11038,11038,11038,11038,Database/basic/Image/aligned/train_11039_aligned.jpg,7,0
11039,11039,11039,11039,Database/basic/Image/aligned/train_11040_aligned.jpg,7,0
11040,11040,11040,11040,Database/basic/Image/aligned/train_11041_aligned.jpg,7,0
11041,11041,11041,11041,Database/basic/Image/aligned/train_11042_aligned.jpg,7,0
11042,11042,11042,11042,Database/basic/Image/aligned/train_11043_aligned.jpg,7,0
11043,11043,11043,11043,Database/basic/Image/aligned/train_11044_aligned.jpg,7,0
11044,11044,11044,11044,Database/basic/Image/aligned/train_11045_aligned.jpg,7,0
11045,11045,11045,11045,Database/basic/Image/aligned/train_11046_aligned.jpg,7,0
11046,11046,11046,11046,Database/basic/Image/aligned/train_11047_aligned.jpg,7,0
11047,11047,11047,11047,Database/basic/Image/aligned/train_11048_aligned.jpg,7,0
11048,11048,11048,11048,Database/basic/Image/aligned/train_11049_aligned.jpg,7,0
11049,11049,11049,11049,Database/basic/Image/aligned/train_11050_aligned.jpg,7,0
11050,11050,11050,11050,Database/basic/Image/aligned/train_11051_aligned.jpg,7,0
11051,11051,11051,11051,Database/basic/Image/aligned/train_11052_aligned.jpg,7,0
11052,11052,11052,11052,Database/basic/Image/aligned/train_11053_aligned.jpg,7,0
11053,11053,11053,11053,Database/basic/Image/aligned/train_11054_aligned.jpg,7,0
11054,11054,11054,11054,Database/basic/Image/aligned/train_11055_aligned.jpg,7,0
11055,11055,11055,11055,Database/basic/Image/aligned/train_11056_aligned.jpg,7,0
11056,11056,11056,11056,Database/basic/Image/aligned/train_11057_aligned.jpg,7,0
11057,11057,11057,11057,Database/basic/Image/aligned/train_11058_aligned.jpg,7,0
11058,11058,11058,11058,Database/basic/Image/aligned/train_11059_aligned.jpg,7,0
11059,11059,11059,11059,Database/basic/Image/aligned/train_11060_aligned.jpg,7,0
11060,11060,11060,11060,Database/basic/Image/aligned/train_11061_aligned.jpg,7,0
11061,11061,11061,11061,Database/basic/Image/aligned/train_11062_aligned.jpg,7,0
11062,11062,11062,11062,Database/basic/Image/aligned/train_11063_aligned.jpg,7,0
11063,11063,11063,11063,Database/basic/Image/aligned/train_11064_aligned.jpg,7,0
11064,11064,11064,11064,Database/basic/Image/aligned/train_11065_aligned.jpg,7,0
11065,11065,11065,11065,Database/basic/Image/aligned/train_11066_aligned.jpg,7,0
11066,11066,11066,11066,Database/basic/Image/aligned/train_11067_aligned.jpg,7,0
11067,11067,11067,11067,Database/basic/Image/aligned/train_11068_aligned.jpg,7,0
11068,11068,11068,11068,Database/basic/Image/aligned/train_11069_aligned.jpg,7,0
11069,11069,11069,11069,Database/basic/Image/aligned/train_11070_aligned.jpg,7,0
11070,11070,11070,11070,Database/basic/Image/aligned/train_11071_aligned.jpg,7,0
11071,11071,11071,11071,Database/basic/Image/aligned/train_11072_aligned.jpg,7,0
11072,11072,11072,11072,Database/basic/Image/aligned/train_11073_aligned.jpg,7,0
11073,11073,11073,11073,Database/basic/Image/aligned/train_11074_aligned.jpg,7,0
11074,11074,11074,11074,Database/basic/Image/aligned/train_11075_aligned.jpg,7,0
11075,11075,11075,11075,Database/basic/Image/aligned/train_11076_aligned.jpg,7,0
11076,11076,11076,11076,Database/basic/Image/aligned/train_11077_aligned.jpg,7,0
11077,11077,11077,11077,Database/basic/Image/aligned/train_11078_aligned.jpg,7,0
11078,11078,11078,11078,Database/basic/Image/aligned/train_11079_aligned.jpg,7,0
11079,11079,11079,11079,Database/basic/Image/aligned/train_11080_aligned.jpg,7,0
11080,11080,11080,11080,Database/basic/Image/aligned/train_11081_aligned.jpg,7,0
11081,11081,11081,11081,Database/basic/Image/aligned/train_11082_aligned.jpg,7,0
11082,11082,11082,11082,Database/basic/Image/aligned/train_11083_aligned.jpg,7,0
11083,11083,11083,11083,Database/basic/Image/aligned/train_11084_aligned.jpg,7,0
11084,11084,11084,11084,Database/basic/Image/aligned/train_11085_aligned.jpg,7,0
11085,11085,11085,11085,Database/basic/Image/aligned/train_11086_aligned.jpg,7,0
11086,11086,11086,11086,Database/basic/Image/aligned/train_11087_aligned.jpg,7,0
11087,11087,11087,11087,Database/basic/Image/aligned/train_11088_aligned.jpg,7,0
11088,11088,11088,11088,Database/basic/Image/aligned/train_11089_aligned.jpg,7,0
11089,11089,11089,11089,Database/basic/Image/aligned/train_11090_aligned.jpg,7,0
11090,11090,11090,11090,Database/basic/Image/aligned/train_11091_aligned.jpg,7,0
11091,11091,11091,11091,Database/basic/Image/aligned/train_11092_aligned.jpg,7,0
11092,11092,11092,11092,Database/basic/Image/aligned/train_11093_aligned.jpg,7,0
11093,11093,11093,11093,Database/basic/Image/aligned/train_11094_aligned.jpg,7,0
11094,11094,11094,11094,Database/basic/Image/aligned/train_11095_aligned.jpg,7,0
11095,11095,11095,11095,Database/basic/Image/aligned/train_11096_aligned.jpg,7,0
11096,11096,11096,11096,Database/basic/Image/aligned/train_11097_aligned.jpg,7,0
11097,11097,11097,11097,Database/basic/Image/aligned/train_11098_aligned.jpg,7,0
11098,11098,11098,11098,Database/basic/Image/aligned/train_11099_aligned.jpg,7,0
11099,11099,11099,11099,Database/basic/Image/aligned/train_11100_aligned.jpg,7,0
11100,11100,11100,11100,Database/basic/Image/aligned/train_11101_aligned.jpg,7,0
11101,11101,11101,11101,Database/basic/Image/aligned/train_11102_aligned.jpg,7,0
11102,11102,11102,11102,Database/basic/Image/aligned/train_11103_aligned.jpg,7,0
11103,11103,11103,11103,Database/basic/Image/aligned/train_11104_aligned.jpg,7,0
11104,11104,11104,11104,Database/basic/Image/aligned/train_11105_aligned.jpg,7,0
11105,11105,11105,11105,Database/basic/Image/aligned/train_11106_aligned.jpg,7,0
11106,11106,11106,11106,Database/basic/Image/aligned/train_11107_aligned.jpg,7,0
11107,11107,11107,11107,Database/basic/Image/aligned/train_11108_aligned.jpg,7,0
11108,11108,11108,11108,Database/basic/Image/aligned/train_11109_aligned.jpg,7,0
11109,11109,11109,11109,Database/basic/Image/aligned/train_11110_aligned.jpg,7,0
11110,11110,11110,11110,Database/basic/Image/aligned/train_11111_aligned.jpg,7,0
11111,11111,11111,11111,Database/basic/Image/aligned/train_11112_aligned.jpg,7,0
11112,11112,11112,11112,Database/basic/Image/aligned/train_11113_aligned.jpg,7,0
11113,11113,11113,11113,Database/basic/Image/aligned/train_11114_aligned.jpg,7,0
11114,11114,11114,11114,Database/basic/Image/aligned/train_11115_aligned.jpg,7,0
11115,11115,11115,11115,Database/basic/Image/aligned/train_11116_aligned.jpg,7,0
11116,11116,11116,11116,Database/basic/Image/aligned/train_11117_aligned.jpg,7,0
11117,11117,11117,11117,Database/basic/Image/aligned/train_11118_aligned.jpg,7,0
11118,11118,11118,11118,Database/basic/Image/aligned/train_11119_aligned.jpg,7,0
11119,11119,11119,11119,Database/basic/Image/aligned/train_11120_aligned.jpg,7,0
11120,11120,11120,11120,Database/basic/Image/aligned/train_11121_aligned.jpg,7,0
11121,11121,11121,11121,Database/basic/Image/aligned/train_11122_aligned.jpg,7,0
11122,11122,11122,11122,Database/basic/Image/aligned/train_11123_aligned.jpg,7,0
11123,11123,11123,11123,Database/basic/Image/aligned/train_11124_aligned.jpg,7,0
11124,11124,11124,11124,Database/basic/Image/aligned/train_11125_aligned.jpg,7,0
11125,11125,11125,11125,Database/basic/Image/aligned/train_11126_aligned.jpg,7,0
11126,11126,11126,11126,Database/basic/Image/aligned/train_11127_aligned.jpg,7,0
11127,11127,11127,11127,Database/basic/Image/aligned/train_11128_aligned.jpg,7,0
11128,11128,11128,11128,Database/basic/Image/aligned/train_11129_aligned.jpg,7,0
11129,11129,11129,11129,Database/basic/Image/aligned/train_11130_aligned.jpg,7,0
11130,11130,11130,11130,Database/basic/Image/aligned/train_11131_aligned.jpg,7,0
11131,11131,11131,11131,Database/basic/Image/aligned/train_11132_aligned.jpg,7,0
11132,11132,11132,11132,Database/basic/Image/aligned/train_11133_aligned.jpg,7,0
11133,11133,11133,11133,Database/basic/Image/aligned/train_11134_aligned.jpg,7,0
11134,11134,11134,11134,Database/basic/Image/aligned/train_11135_aligned.jpg,7,0
11135,11135,11135,11135,Database/basic/Image/aligned/train_11136_aligned.jpg,7,0
11136,11136,11136,11136,Database/basic/Image/aligned/train_11137_aligned.jpg,7,0
11137,11137,11137,11137,Database/basic/Image/aligned/train_11138_aligned.jpg,7,0
11138,11138,11138,11138,Database/basic/Image/aligned/train_11139_aligned.jpg,7,0
11139,11139,11139,11139,Database/basic/Image/aligned/train_11140_aligned.jpg,7,0
11140,11140,11140,11140,Database/basic/Image/aligned/train_11141_aligned.jpg,7,0
11141,11141,11141,11141,Database/basic/Image/aligned/train_11142_aligned.jpg,7,0
11142,11142,11142,11142,Database/basic/Image/aligned/train_11143_aligned.jpg,7,0
11143,11143,11143,11143,Database/basic/Image/aligned/train_11144_aligned.jpg,7,0
11144,11144,11144,11144,Database/basic/Image/aligned/train_11145_aligned.jpg,7,0
11145,11145,11145,11145,Database/basic/Image/aligned/train_11146_aligned.jpg,7,0
11146,11146,11146,11146,Database/basic/Image/aligned/train_11147_aligned.jpg,7,0
11147,11147,11147,11147,Database/basic/Image/aligned/train_11148_aligned.jpg,7,0
11148,11148,11148,11148,Database/basic/Image/aligned/train_11149_aligned.jpg,7,0
11149,11149,11149,11149,Database/basic/Image/aligned/train_11150_aligned.jpg,7,0
11150,11150,11150,11150,Database/basic/Image/aligned/train_11151_aligned.jpg,7,0
11151,11151,11151,11151,Database/basic/Image/aligned/train_11152_aligned.jpg,7,0
11152,11152,11152,11152,Database/basic/Image/aligned/train_11153_aligned.jpg,7,0
11153,11153,11153,11153,Database/basic/Image/aligned/train_11154_aligned.jpg,7,0
11154,11154,11154,11154,Database/basic/Image/aligned/train_11155_aligned.jpg,7,0
11155,11155,11155,11155,Database/basic/Image/aligned/train_11156_aligned.jpg,7,0
11156,11156,11156,11156,Database/basic/Image/aligned/train_11157_aligned.jpg,7,0
11157,11157,11157,11157,Database/basic/Image/aligned/train_11158_aligned.jpg,7,0
11158,11158,11158,11158,Database/basic/Image/aligned/train_11159_aligned.jpg,7,0
11159,11159,11159,11159,Database/basic/Image/aligned/train_11160_aligned.jpg,7,0
11160,11160,11160,11160,Database/basic/Image/aligned/train_11161_aligned.jpg,7,0
11161,11161,11161,11161,Database/basic/Image/aligned/train_11162_aligned.jpg,7,0
11162,11162,11162,11162,Database/basic/Image/aligned/train_11163_aligned.jpg,7,0
11163,11163,11163,11163,Database/basic/Image/aligned/train_11164_aligned.jpg,7,0
11164,11164,11164,11164,Database/basic/Image/aligned/train_11165_aligned.jpg,7,0
11165,11165,11165,11165,Database/basic/Image/aligned/train_11166_aligned.jpg,7,0
11166,11166,11166,11166,Database/basic/Image/aligned/train_11167_aligned.jpg,7,0
11167,11167,11167,11167,Database/basic/Image/aligned/train_11168_aligned.jpg,7,0
11168,11168,11168,11168,Database/basic/Image/aligned/train_11169_aligned.jpg,7,0
11169,11169,11169,11169,Database/basic/Image/aligned/train_11170_aligned.jpg,7,0
11170,11170,11170,11170,Database/basic/Image/aligned/train_11171_aligned.jpg,7,0
11171,11171,11171,11171,Database/basic/Image/aligned/train_11172_aligned.jpg,7,0
11172,11172,11172,11172,Database/basic/Image/aligned/train_11173_aligned.jpg,7,0
11173,11173,11173,11173,Database/basic/Image/aligned/train_11174_aligned.jpg,7,0
11174,11174,11174,11174,Database/basic/Image/aligned/train_11175_aligned.jpg,7,0
11175,11175,11175,11175,Database/basic/Image/aligned/train_11176_aligned.jpg,7,0
11176,11176,11176,11176,Database/basic/Image/aligned/train_11177_aligned.jpg,7,0
